artists,title,points,pos,max_pos,year_released,year_charts,weeks_top10,title_spotify,artist_spotify,id_spotify,match_score,image,tags
Xavier Naidoo,Wo willst du hin?,66,21,3,2002,2002,9,Wo willst du hin?,Xavier Naidoo,3tPoDyHhd5h9xUSQ5w3NR7,1.0,https://i.scdn.co/image/ab67616d0000b2732e62e8cafc0248cbd05b14ae,"['soul', 'german', 'alternative pop', 'franziska loves it', 'deutsch']"
Avril Lavigne,Complicated,63,22,3,2002,2002,7,Complicated,Avril Lavigne,5xEM5hIgJ1jjgcEBfpkt2F,1.0,https://i.scdn.co/image/ab67616d0000b273f7ec724fbf97a30869d06240,"['pop', 'rock', 'avril lavigne', 'pop rock', 'female vocalists']"
Anastacia,Paid My Dues,60,23,3,2001,2002,8,Paid My Dues,Anastacia,12GKlsQALhLkUfimhals81,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b273a74289eba6abc3c902c0d6e8,"['pop', 'female vocalists', 'anastacia', 'rock', 'soul']"
Marilyn Manson,Tainted Love,60,24,3,2002,2002,8,Tainted Love,Marilyn Manson,0ZeKQudydO2uQJpfr6gNC8,1.0,https://i.scdn.co/image/ab67616d0000b273dcca264f538d015a1c9733a5,"['metal', 'industrial', 'rock', 'cover', 'industrial metal']"
Celine Dion,I'm Alive,58,25,4,2002,2002,9,I'm Alive,Céline Dion,2FTZeRHQ4gRPViPMpWL9uX,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b2739891473cf4b39151f3feeb38,"['pop', 'Celine Dion', 'female vocalists', '90s', 'Canadian']"
Bro'Sis (Popstars 2),Do You,55,26,3,2002,2002,6,Do You,Bro'Sis,1TarcpYmECpgWv8x0IUMAH,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2736925204a58ba9b21234b4458,
Robbie Williams & Nicole Kidman,Somethin' Stupid,53,27,2,2001,2002,8,Somethin' Stupid,"Robbie Williams, Nicole Kidman",4kSKacywUJHdhyst4PL6pl,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273a1fec51b4d321f10723fa14a,"['pop', 'swing', 'love songs', 'Love', 'duet']"
Jeanette,Rock My Life,52,28,3,2002,2002,8,Rock my Life,Jeanette Biedermann,4g6N9JtYNkS9qHB6GFm8Rl,0.9256327629089356,https://i.scdn.co/image/ab67616d0000b273cf9fff48629297effa276af9,"['pop', 'female vocalists', 'rock', 'Jeanette', 'party']"
Enya,May It Be,48,29,1,2002,2002,5,May It Be,Enya,1wIQ2Nm0raqOapHK4bCD3J,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b273ccbcabdad71c5f7eda5cb354,"['celtic', 'new age', 'Soundtrack', 'enya', 'female vocalists']"
Sarah Connor,From Sarah With Love,45,30,2,2001,2002,4,From Sarah With Love,Sarah Connor,2gPjBHVoxafp3H9bpNviOF,1.0,https://i.scdn.co/image/ab67616d0000b2734d9a9e2a678bde01b0762c61,"['pop', 'soul', 'german', 'female vocalists', 'Love']"
Christina Aguilera feat. Redman,Dirrty,41,31,4,2002,2002,6,Dirrty (feat. Redman),"Christina Aguilera, Redman",59ZTxQo8rBycIXPLUIKvE2,1.0,https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87,"['pop', 'dance', 'sexy', 'Christina Aguilera', 'female vocalists']"
Jan Wayne,Because The Night,39,32,4,2002,2002,7,Because The Night (Radio Edit),Jan Wayne,46T7WAIHdt9v6xsqtWU6CH,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b2730001b1d8a8573c29864f0590,"['dance', 'eurodance', 'trance', 'cover', '80s']"
Xavier Naidoo,Bevor du gehst,36,33,5,2002,2002,7,Bevor du gehst,Xavier Naidoo,5vS7cMaA9Qi9jNkteYAyLj,1.0,https://i.scdn.co/image/ab67616d0000b2732e62e8cafc0248cbd05b14ae,"['deutsch', 'german', 'soul', 'pop', 'xavier naidoo']"
Atomic Kitten,The Tide Is High,36,34,3,2002,2002,5,The Tide Is High - Radio Mix,Atomic Kitten,1QhSB9L9M5eZQhW4RNOhXK,0.8446016192436216,https://i.scdn.co/image/ab67616d0000b27332cd90726d72b5e13bf7af40,"['pop', 'female vocalists', 'cover', 'Atomic Kitten', 'british']"
Böhse Onkelz,Keine Amnestie für MTV,34,35,2,2002,2002,5,Keine Amnestie für MTV,Böhse Onkelz,0S2aHRgBOgjVwsMzqWyp1u,1.0,https://i.scdn.co/image/ab67616d0000b2738779ca81e33f2a811ea82348,"['hard rock', 'Deutschrock', 'german', 'rock', 'Boehse Onkelz']"
Mark 'Oh,Let This Party Never End,33,36,6,2002,2002,7,Let This Party Never End,Mark 'Oh,0ObRC3dRhPZr3HRCkYf25O,1.0,https://i.scdn.co/image/ab67616d0000b2737688fe40dfea2d8ac98f7ab1,"['trance', 'dance', 'eurodance', 'techno', 'happy hardcore']"
Massive Töne,Cruisen,31,37,5,2002,2002,6,Cruisen,Massive Töne,6e5kuZssmkwWL3Yt4jwTRy,1.0,https://i.scdn.co/image/ab67616d0000b2739f67dd247dc6fb4e9c486bef,"['hip hop', 'german', 'German hip hop', 'Hip-Hop', 'deutsch']"
Eminem,Lose Yourself,30,38,2,2002,2002,2,Lose Yourself,Eminem,1v7L65Lzy0j0vdpRjJewt1,1.0,https://i.scdn.co/image/ab67616d0000b273b6ef2ebd34efb08cb76f6eec,"['rap', 'Hip-Hop', 'Eminem', 'hip hop', 'Soundtrack']"
Enrique Iglesias,Escape,29,39,6,2002,2002,6,Escape,Enrique Iglesias,4anDsZBavxjw3Ktw6ICGYd,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b27347527edce762c35fde07559c,"['pop', 'latin', 'dance', 'Love', 'latin pop']"
Melanie Thornton,Wonderful Dream (Holidays Are Coming),29,40,3,2001,2002,3,Wonderful Dream (Holidays Are Coming),"Klaas, Emmie Lee",6NcTdDmYsOPE8opSKJF5en,0.779787540435791,https://i.scdn.co/image/ab67616d0000b2735f627261c7d9814ab0b88da3,"['christmas', 'female vocalists', 'Christmas Songs', 'pop', 'american']"
Marlon & Freunde,Lieber Gott,28,41,6,2002,2002,7,Lieber Gott,"Filow, Mehnersmoos",7jhAH2jfgIF7jR5oVyMb9t,0.7850270748138427,https://i.scdn.co/image/ab67616d0000b27380ae53ba911b9f4ac50ce714,"['pop', 'german', 'Pop-Rock', 'featuring']"
Sarah Connor,Skin On Skin,28,42,5,2002,2002,6,Skin On Skin,Sarah Connor,4yHLMXZF8jl6SMT4Qbt7qh,1.0,https://i.scdn.co/image/ab67616d0000b27365ca60c7111501667035d323,"['pop', 'female vocalists', 'german', 'romantic', 'Sarah Connor']"
Stefan Raab,Wir kiffen,28,43,4,2001,2002,5,Wir kiffen!,Stefan Raab,0LAgQlhrBOfM7GmHrISNPq,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273999c3ddbf6ddc11660d4d727,"['comedy', 'german', 'pop', 'funny', 'TV Total']"
Pink,Just Like A Pill,28,44,2,2002,2002,4,Just Like a Pill,P!nk,1BpV8IGf4XsRRJf4Xuui9q,1.0,https://i.scdn.co/image/ab67616d0000b2739da93c573c5ce2d9deb98e4f,"['pop', 'pop rock', 'female vocalists', 'rock', 'pink']"
Scooter,Ramp! The Logical Song,27,45,7,2001,2002,7,The Logical Song,Scooter,18kaCWM0OOdSQTnxCcoSU5,0.8417957305908201,https://i.scdn.co/image/ab67616d0000b273456f1a15662b40c469189fd5,"['dance', 'techno', 'german', 'trance', 'electronic']"
Ronan Keating,If Tomorrow Never Comes,27,46,5,2002,2002,6,If Tomorrow Never Comes,Ronan Keating,4VXi4XwE0AoXFolSVKxlEy,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273572119d497936bc9c809227a,"['pop', 'love songs', 'ronan keating', 'Ballad', 'Love']"
Celine Dion,A New Day Has Come,26,47,6,2002,2002,6,A New Day Has Come,Céline Dion,6LefIBy3hzTN6Yd1m81gpC,1.0000000655651091,https://i.scdn.co/image/ab67616d0000b2739891473cf4b39151f3feeb38,"['pop', 'Celine Dion', 'female vocalists', 'love songs', 'Ballad']"
Eminem,Cleanin' Out My Closet,26,48,4,2002,2002,5,Cleanin' Out My Closet,Eminem,7BMO7O7ImjV8HNTH74Tshv,1.0,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,"['rap', 'Eminem', 'Hip-Hop', 'hip hop', '00s']"
Kate Winslet,What If,26,49,6,2001,2002,5,What If,Kate Winslet,1EK5Z3jnZh1nHXPUXpaLhK,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273480336438f37918e75db4b7e,"['Ballad', 'Soundtrack', 'pop', 'female vocalists', 'Kate Winslet']"
Panjabi MC,Mundian to bach ke,26,50,2,2002,2002,3,Mundian To Bach Ke,Panjabi MC,2LxAeJ9KUj1GRS9oeHgQ3i,1.0,https://i.scdn.co/image/ab67616d0000b273bbb61a9df94d673defb2b8fc,"['Bhangra', 'Indian', 'dance', 'Punjabi', 'world']"
P.O.D.,Youth Of The Nation,25,51,5,2002,2002,5,Youth of the Nation,P.O.D.,0UrWr7Jnu1heq1o99ZwUd0,1.000000149011612,https://i.scdn.co/image/ab67616d0000b27395741aa186187b05e0653245,"['rock', 'Nu Metal', 'rapcore', 'alternative', 'metal']"
Will Smith,Black Suits Comin' (Nod Your Head),25,52,4,2002,2002,4,Black Suits Comin' (Nod Ya Head),"Will Smith, Traknox",78anXxsiDyodBnpL7AbJE2,0.9247435986995696,https://i.scdn.co/image/ab67616d0000b273b250850091e841aa9497e523,"['Soundtrack', 'rap', 'Awesome', 'Hip-Hop', 'guilty pleasure']"
DJ Tomekk,Kimnotyze,23,53,6,2002,2002,5,Kimnotyze,"DJ Tomekk, Lil' Kim, Trooper Da Don",6Hn28vF3xTsg7ukG1pGIDF,0.9032719135284424,https://i.scdn.co/image/ab67616d0000b273aeccb4e69da2e14ad060fd3d,"['Hip-Hop', 'hip hop', 'rap', 'best', '2002']"
R. Kelly,The World's Greatest,22,54,5,2002,2002,5,The World's Greatest,R. Kelly,3Jx2eAScg5kKsuRlbPV7i6,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273d375fc04eeabd528c2e5cc1a,"['rnb', 'r kelly', 'soul', 'Love', 'RB']"
Jennifer Lopez,I'm Gonna Be Alright,21,55,6,2002,2002,5,I'm Gonna Be Alright,Jennifer Lopez,3mpLAhFWyJY2TZKCfTMqAP,1.0,https://i.scdn.co/image/ab67616d0000b273bfa0a1de59696c7a6fe15ebb,"['pop', 'jennifer lopez', 'dance', 'latin', 'rnb']"
Robbie Williams,Feel,20,56,3,2002,2002,2,Feel,Robbie Williams,2Ms33RTRCT6gArrpcrPxmo,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2733a9ad390e0635b43ff01d250,"['pop', 'robbie williams', 'british', 'britpop', 'rock']"
'N Sync,Girlfriend,19,57,6,2002,2002,6,Girlfriend,*NSYNC,5TxdQaqp2Xn9IBTlfq26l7,0.8584945023059845,https://i.scdn.co/image/ab67616d0000b2733503d55e718abb353a905d29,"['pop', 'nsync', 'dance', 'boybands', 'rnb']"
Sarah Connor feat. Wyclef Jean,One Nite Stand,18,58,5,2002,2002,3,One Nite Stand (Of Wolves And Sheep) - Video Version,"Sarah Connor, Wyclef Jean",2Rs2rcdN43o3ezbAaMetJE,0.8197126448154449,https://i.scdn.co/image/ab67616d0000b27365ca60c7111501667035d323,"['10 of 10 stars', 'music']"
Aquagen,Hard To Say I'm Sorry,17,59,5,2002,2002,3,Hard to Say I'm Sorry,Aquagen,1OBjNIf2btlJRaNS7JxN8D,1.0,https://i.scdn.co/image/ab67616d0000b27361acba3dd38f885bfdc3cab2,"['trance', 'techno', 'dance', 'electronic', 'electronica']"
Bro'Sis (Popstars 2),Hot Temptation,15,60,4,2002,2002,3,Hot Temptation,Bro'Sis,2g6ZQ6HISIvNEQiDG9Q4Km,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2734d38e1fb041fea37e2239de6,
Loona,Rhythm Of The Night,14,61,4,2002,2002,3,Rhythm of the Night,Loona,3BNQos34sr8V6ZD1neTxC2,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b2730d904a09baf7a8ac835fda69,"['pop', 'female vocalists', 'dance', 'latin', 'latin pop']"
Enrique Iglesias,Hero,14,62,6,2001,2002,3,Hero,Enrique Iglesias,1PAgmT6YqGhd6zT9kN9gIo,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b27347527edce762c35fde07559c,"['pop', 'latin', 'romantic', 'Love', 'male vocalists']"
Mark 'Oh meets Digital Rockers,Because I Love You,12,63,7,2002,2002,4,Because I Love You,Mark 'Oh,2sVXczz5iWza3TsvSee0yr,0.9054417788982392,https://i.scdn.co/image/ab67616d0000b273d20c9a186ca57c891d7d3845,"['dance', 'euro-trance']"
Nelly,Hot In Herre,12,64,8,2002,2002,4,Hot In Herre,Nelly,04KTF78FFg8sOHC1BADqbY,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,"['Hip-Hop', 'rap', 'Nelly', 'hip hop', 'rnb']"
Madonna,Die Another Day (James Bond Soundtrack),12,65,4,2002,2002,2,Die Another Day,Madonna,7DUpuAzGUyJaJB3p9BC3Ms,1.0,https://i.scdn.co/image/ab67616d0000b273f7d4804d65d858d31b0da017,[]
Jennifer Lopez,Jenny From The Block,11,66,8,2002,2002,3,Jenny from the Block - Bronx Remix - Edit,Jennifer Lopez,1aEZnPwWwL0ESJObzMsusD,0.8229902744293212,https://i.scdn.co/image/ab67616d0000b273d5cf73c1679244d959651dff,"['pop', 'rnb', 'Hip-Hop', 'dance', 'jennifer lopez']"
Groove Coverage,God Is A Girl,11,67,8,2002,2002,3,God Is A Girl,"W&W, Groove Coverage",244w7BpXC62Dc5dAtQryAv,0.96559841632843,https://i.scdn.co/image/ab67616d0000b2739cd917c0fc23626f1a3d5fcb,"['dance', 'pop', 'trance', 'female vocalists', 'techno']"
Elvis Presley vs. JXL,A Little Less Conversation,10,68,8,2002,2002,4,A Little Less Conversation,Elvis Presley,48tRsnnCxKXTTJ7uPDCAX6,0.9497357606887816,https://i.scdn.co/image/ab67616d0000b273ff186ce2c8d8cdfe4e65d710,"['remix', 'covers', 'pop', 'dance dance dance', '2002']"
Ronan Keating feat. Jeanette,We've Got Tonight,10,69,7,2002,2002,3,We've Got Tonight,"Ronan Keating, Jeanette Biedermann",4lNlpVy1YWbY6XrEm12Xoq,0.9685309588909148,https://i.scdn.co/image/ab67616d0000b273572119d497936bc9c809227a,"['soul', 'featuring', 'edhits']"
Truth Hurts feat. Rakim,Addictive,8,70,9,2002,2002,3,Addictive,"Truth Hurts, Rakim",36jSIOSE72neBbKntCthqw,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2731819b419a6b7db3edb0cbbac,"['rnb', 'Hip-Hop', 'sexy', '00s', 'hip hop']"
No Angels (Popstars 1) & Donovan,When The Angels Sing / Atlantis,8,71,7,2001,2002,2,When the Angels Sing,No Angels,0xbpbdwQna7seaHfTZJN8s,0.7565167844295502,https://i.scdn.co/image/ab67616d0000b2735ce0c3ee7d1d1465d2be0f28,
Stefan Raab feat. Shaggy,Gebt das Hanf frei,8,72,4,2002,2002,1,Gebt Das Hanf Frei - Radio Edit,"Stefan Raab, Shaggy",4zMX97cI7wuJH5XZGW0Ajn,0.8642591953277587,https://i.scdn.co/image/ab67616d0000b2736853a598d797fb1aa85bd901,"['9 of 10 stars', 'weeed']"
Jeanette,No More Tears,7,73,9,2002,2002,3,No More Tears,Modjo,52VMa3HCUbrv435IeM7tdO,0.7955581068992614,https://i.scdn.co/image/ab67616d0000b2738978a51a702b4dbd16a4cd09,"['melancholy', 'German Pop', 'childhood', '4 of 10 stars', 'classic-german-songs']"
Chad Kroeger feat. Josey Scott,Hero,7,74,8,2002,2002,2,Hero (feat. Josey Scott),"Chad Kroeger, Josey Scott",779ooI3rBd0CLqCiiJmtVo,1.0,https://i.scdn.co/image/ab67616d0000b273cab637c3978c4db066bfd16f,"['rock', 'Soundtrack', 'alternative rock', 'alternative', 'Soundtracks']"
Britney Spears,I Love Rock'n'Roll,7,75,7,2002,2002,2,I Love Rock 'N' Roll,Britney Spears,29viePXNqWUw1cxqzOcuOD,0.75216925740242,https://i.scdn.co/image/ab67616d0000b273801ce9753a4f30a71fedb0fd,"['pop', 'cover', 'chick rock', 'rock', 'female vocalists']"
No Doubt feat. Bounty Killer,Hey Baby,7,76,8,2002,2002,2,Hey Baby,"No Doubt, Bounty Killer",2QsoVMTKj5m5kgztTOep98,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27374d6d9af056634cb96a6f5ac,"['pop', 'rock', 'female vocalists', 'alternative', 'No Doubt']"
Drunkenmunky,E,6,77,8,2002,2002,2,E,Drunkenmunky,1rXgzPsAYGflE53SjEnTTw,1.0,https://i.scdn.co/image/ab67616d0000b2737bc56e924d187ca8eb2b379c,"['trance', 'electronic', 'dance', 'techno', 'House']"
Novaspace,Time After Time,6,78,6,2002,2002,1,Time After Time,Paratone,3hEPKX4FgfYPhBjSw1Nejq,0.8023512005805968,https://i.scdn.co/image/ab67616d0000b2739d504ca4fc96e738f59b98c8,"['dance', 'trance', 'vocal trance', 'techno', 'Novaspace']"
Ben,Herz aus Glas,5,79,9,2002,2002,2,Herz aus Glas - Live,Ben,5teD09iRc5mURarlGIyQpT,0.9226789534091948,https://i.scdn.co/image/ab67616d0000b27357df1136e55c832858b5351f,"['ben', 'pop', 'sad', 'christian alexander tietgen', 'deutsch']"
Bon Jovi,Everyday,5,80,7,2002,2002,1,Everyday,Bon Jovi,0kM6mwCUDLAoVgAtyc8PVv,0.9999999940395354,https://i.scdn.co/image/ab67616d0000b27336b92971a57850eaa9eaa58c,"['rock', 'hard rock', 'bon jovi', 'classic rock', 'male vocalists']"
George Michael,Freeek!,5,81,7,2002,2002,1,Freeek! '04,George Michael,6hoj2fpD27ELoVe2aK4fom,0.8796052634716034,https://i.scdn.co/image/ab67616d0000b2732d7847e92ea987a81adb699f,"['pop', 'sexy', 'synthpop', 'dance', 'Favourites']"
Modern Talking,Ready For The Victory,5,82,7,2002,2002,1,Ready for the Victory - Instrumental,Modern Talking,2UXFZGlK0E3GAcMwua5hbN,0.8001804590225219,https://i.scdn.co/image/ab67616d0000b273c2483cd2ce1de595c18e3f0a,"['Disco', 'pop', '80s', 'dance', 'german']"
Bomfunk MC's feat. Jessica Folcker,Something Going On,4,83,10,2002,2002,2,(Crack It) Something Going On (feat. Jessica Folker),"Bomfunk MC's, Jessica Folcker",5THK0nX1rJutcHMkTZ02ay,1.0000001192092896,https://i.scdn.co/image/ab67616d0000b273fbd6df8ba85fa65b6bf1f293,"['electronic', 'dance', 'breakbeat', 'electro', '00s']"
Master P.,Ooohhhwee,4,84,10,2002,2002,2,Ooohhhwee,Platinum Deluxe,7qYgeaMTVjXfBb74oGIBGP,0.811843341588974,https://i.scdn.co/image/ab67616d0000b273b777ad79fba74e251c9a71b8,"['rap', 'hiphop', '2000s', '2001', 'Soundtrack']"
U2,Electrical Storm,4,85,8,2002,2002,1,Electrical Storm,U2,3IkJ97LnVrWGYys6WC7gLV,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b27399bec2b18c1207669b181028,"['rock', 'irish', 'U2', 'classic rock', 'alternative rock']"
P. Diddy feat. Usher & Loon,I Need A Girl (Part One),4,86,8,2002,2002,1,I Need A Girl,DJDCMIXTAPES,6CAPlzoDXCHOaFuwb7Jqwk,0.7717624381184578,https://i.scdn.co/image/ab67616d0000b2730609fd49eff11b378bbda2cd,['Hip-Hop']
DJs @ Work,Time 2 Wonder,4,87,8,2002,2002,1,Time 2 Wonder,DJ Chris Davies,23CmsH6vaCgChsKn8WgyFc,0.8360362499952316,https://i.scdn.co/image/ab67616d0000b27395afaf8149827c359ba93755,"['party', 'best', 'old']"
Starsplash,Free,4,88,8,2002,2002,1,Free (Radio Edit),Starsplash,0XSwZFXyTdwT9aej6up974,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b273b3ca16dae4ad578a8f130def,"['trance', 'dance', 'electronic', 'techno', 'vocal trance']"
Xavier Naidoo,Abschied nehmen,4,89,8,2002,2002,1,Abschied nehmen,Xavier Naidoo,1P8UXU6htlNYMNwbFhInBX,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b2732e62e8cafc0248cbd05b14ae,"['german', 'pop', 'sad', 'deutsch', 'soul']"
Mandy & Randy,Mandy,3,90,9,2002,2002,1,Mandy,Mandy & Randy,6IBVnxnOFiMXzf7dBSa4SX,0.9999999821186064,https://i.scdn.co/image/ab67616d0000b273bb8617e6dc643d01d5dd345c,"['dj', 'christian alexander tietgen']"
Brooklyn Bounce,Loud & Proud,3,91,9,2002,2002,1,Loud & Proud - Single Version,Brooklyn Bounce,0aAzV2spNwG4loHb4G9qMm,0.8404119372367858,https://i.scdn.co/image/ab67616d0000b2739215b8d5c334ad7f4a2e5729,"['electronic', 'dance', 'techno', 'Hard Dance', 'trance']"
Bro'Sis (Popstars 2),Heaven Must Be Missing An Angel,3,92,9,2002,2002,1,Heaven Must Be Missing an Angel,Bro'Sis,62dC2O3uQh8zdyFVFG4Els,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b273ee64e0021ff325bd4d150954,
Anastacia,One Day In Your Life,3,93,9,2002,2002,1,One Day In Your Life,"Cristie, Ainhoa, Nika",02zV2ysRMntDc9zWiV1mi1,0.8221881747245788,https://i.scdn.co/image/ab67616d0000b2731fd1e878ab5031953291f12c,"['pop', 'anastacia', 'female vocalists', 'dance', 'rock']"
Rocco,Everybody,3,94,9,2002,2002,1,Everybody (On The Floor),"ItaloBrothers, Rocco, French Sisters",51UDXQ5GezlNFKXOyZlmVy,0.9009255826473236,https://i.scdn.co/image/ab67616d0000b2734e5155f07a53fe87d387b5c6,"['trance', 'dance', 'techno', 'hands up', 'party']"
Afroman,Because I Got High,3,95,9,2001,2002,1,Because I Got High,Afroman,0rRboI6IRuGx56Dq3UdYY4,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273734b1164a9e0faa980ce1b92,"['rap', 'Hip-Hop', 'comedy', 'because i got high', 'hip hop']"
B3,Tonight & Forever,2,96,10,2002,2002,1,Forever Tonight,Blaumeisen,0Vs1qH6wqD9f2FKkaUlIO5,0.7956480860710143,https://i.scdn.co/image/ab67616d0000b273819619bdf83086b2c8c1ca82,[]
Shaggy feat. Brian & Tony Gold,Hey Sexy Lady,2,97,10,2002,2002,1,Hey Sexy Lady (feat. Brian & Tony Gold),"Shaggy, Brian & Tony Gold",7i5dJM7fhHppWwJoAX4bZ3,1.0,https://i.scdn.co/image/ab67616d0000b273ad0884d51438cd4394ea523e,"['trumpet', 'party', 'dancehall', 'featuring']"
Pink,Don't Let Me Get Me,2,98,10,2002,2002,1,Don't Let Me Get Me,Sweet Little Band,6QPcswLuMlCqlMfUb1Geyu,0.7819785177707672,https://i.scdn.co/image/ab67616d0000b273cc5e2e75332c4124a170c276,"['pop', 'pop rock', 'rock', 'pink', 'female vocalists']"
Fat Joe feat. Ashanti,What's Luv?,2,99,10,2002,2002,1,What's Luv? (feat. Ja-Rule & Ashanti),"Fat Joe, Ja Rule, Ashanti",2mKouqwAIdQnMP43zxR89r,0.9589847683906554,https://i.scdn.co/image/35bc49f45c244fa7a8611c9a8975702c298e84b5,"['hip hop', 'rap', 'fat joe', 'Hip-Hop', 'rnb']"
Britney Spears,"I'm Not A Girl, Not Yet A Woman",2,100,10,2002,2002,1,"I'm Not a Girl, Not Yet a Woman",Britney Spears,1xg1yGPy1Y3YUf44s6TB1o,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b273801ce9753a4f30a71fedb0fd,"['pop', 'Britney Spears', 'female vocalists', 'Ballad', 'female']"
RZA feat. Xavier Naidoo,Ich kenne nichts (das so schön ist wie Du),182,1,1,2003,2003,17,Ich kenne nichts (das so schön ist wie du),"Xavier Naidoo, RZA",5VfSJwbbgcaudJY98mgG7n,0.9965232670307158,https://i.scdn.co/image/ab67616d0000b2732e62e8cafc0248cbd05b14ae,"['pop', 'Love', 'encouragement', 'dsds 2010', 'breaking storms']"
t.A.T.u.,All The Things She Said,160,2,1,2003,2003,12,All The Things She Said,t.A.T.u.,4bJygwUKrRgq1stlNXcgMg,1.0000000715255737,https://i.scdn.co/image/ab67616d0000b2733b27e1cd8a6bc6804c2e5fd2,"['pop', 'russian', 'dance', 'female vocalists', 'tatu']"
Yvonne Catterfeld,Für Dich,152,3,1,2003,2003,11,Für Dich,Yvonne Catterfeld,3QYi6nQ5sDi4eNh0DHZujh,1.0,https://i.scdn.co/image/ab67616d0000b273fa587a99ac56e36d618f9804,"['deutsch', 'german', 'deutschsprachig', 'german rock-pop', 'female']"
Deutschland sucht den Superstar (DsdS 1),We Have A Dream,143,4,1,2003,2003,9,We Have a Dream,"Bellagio, Joey Richmond",4DQkBw1TkzoTplPnD6yal4,0.7307241417467594,https://i.scdn.co/image/ab67616d0000b27351b153903361fc9903711388,
The Black Eyed Peas,Where Is The Love?,139,5,1,2003,2003,11,Where Is The Love?,Black Eyed Peas,0xmjwnQ3FNE6HuWCt2nHdZ,0.9936903357505796,https://i.scdn.co/image/ab67616d0000b2735db09bde92cc685403d7068f,
Lumidee feat. Busta Rhymes & Fabolous,Never Leave You (Uh Oooh Uh Oooh),138,6,1,2003,2003,11,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,1AjQE5MtP5jHQMyDepbvLI,0.8661553680896759,https://i.scdn.co/image/ab67616d0000b27380621fa8d5a85d3e94869671,[]
Outlandish,Aicha,132,7,1,2003,2003,9,Aicha,Outlandish,7mze3mJmu79AJu8SnS37pS,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273f178c6f3fcaf41553adbac41,"['Hip-Hop', 'rnb', 'pop', 'hip hop', 'cover']"
Dido,White Flag,121,8,1,2003,2003,11,White Flag,Dido,6si71supnBUhddjR2FJc2L,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b273d41b79f27ef8d8df5a191219,"['pop', 'female vocalists', 'dido', 'chillout', 'british']"
Eminem,Lose Yourself,116,9,2,2002,2003,10,Lose Yourself,Eminem,1v7L65Lzy0j0vdpRjJewt1,1.0,https://i.scdn.co/image/ab67616d0000b273b6ef2ebd34efb08cb76f6eec,"['rap', 'Hip-Hop', 'Eminem', 'hip hop', 'Soundtrack']"
Alexander (DsdS 1),Take Me Tonight,112,10,1,2003,2003,8,Take Me Tonight,Alexander Klaws,1WLp5X9YrbIUkEBYTU10sh,0.9119249045848846,https://i.scdn.co/image/ab67616d0000b2736011377febccc5e914a4c815,
Alexander (DsdS 1),Free Like The Wind,108,11,1,2003,2003,7,Free Like the Wind,Alexander,3b0BtrHY8QUr4DWbgFCT28,1.0000000834465026,https://i.scdn.co/image/ab67616d0000b27338a80c65719d55900b32e8d4,
50 Cent,In Da Club,105,12,1,2003,2003,12,In Da Club,50 Cent,7iL6o9tox1zgHpKUfh9vuC,0.9999999582767488,https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae,"['rap', 'Hip-Hop', 'hip hop', '50 Cent', 'Gangsta Rap']"
The Rasmus,In The Shadows,104,13,1,2003,2003,12,In the Shadows,The Rasmus,1fr92Vupmcs2vgLMFVQ7rd,1.0000000357627867,https://i.scdn.co/image/ab67616d0000b2739ee03a565b0bbf6af8b9733c,"['rock', 'alternative', 'alternative rock', 'finnish', 'The Rasmus']"
Buddy vs. DJ The Wave,Ab in den Süden,100,14,2,2003,2003,11,Ab in den Süden (Neuaufnahme),Buddy,72gZFHqoIyL0D4N0ZKQnXi,0.8138236105442047,https://i.scdn.co/image/ab67616d0000b2734e09836e2d1938337c416bf2,"['pop', 'happy', 'deutsch', 'summer', 'party']"
